n=20;
m=10;
d=IloIntArray2(env, n+1);
q=IloIntArray(env);
C=IloIntArray(env);
d[0]=IloIntArray(env, n+1,5000000,18,24,65,67,48,42,53,43,82,77,27,49,90,96,96,45,65,23,84,84);
d[1]=IloIntArray(env, n+1,11,5000000,27,14,30,85,35,65,16,47,76,93,45,85,21,98,55,64,33,12,94);
d[2]=IloIntArray(env, n+1,17,16,5000000,75,34,93,45,61,16,69,20,87,21,83,94,52,50,24,87,99,69);
d[3]=IloIntArray(env, n+1,12,15,84,5000000,46,24,33,25,26,89,36,15,35,96,64,74,80,60,95,62,75);
d[4]=IloIntArray(env, n+1,41,62,80,60,5000000,41,62,49,13,26,57,80,30,85,55,29,20,84,81,13,90);
d[5]=IloIntArray(env, n+1,75,47,25,46,60,5000000,45,77,67,15,10,95,82,39,76,19,64,43,12,80,85);
d[6]=IloIntArray(env, n+1,92,57,54,36,98,65,5000000,85,72,48,84,99,82,82,19,36,84,89,93,85,89);
d[7]=IloIntArray(env, n+1,82,94,11,11,36,37,25,5000000,95,76,88,18,51,19,24,65,81,95,55,34,29);
d[8]=IloIntArray(env, n+1,12,36,56,17,94,83,95,84,5000000,35,15,98,85,94,88,98,92,14,28,32,54);
d[9]=IloIntArray(env, n+1,55,54,21,27,16,92,85,66,88,5000000,53,44,87,47,40,36,10,41,46,18,48);
d[10]=IloIntArray(env, n+1,31,79,56,22,11,20,63,11,23,64,5000000,18,67,70,12,89,55,73,67,97,14);
d[11]=IloIntArray(env, n+1,80,62,96,87,64,35,74,18,18,34,92,5000000,53,66,97,96,47,75,55,35,47);
d[12]=IloIntArray(env, n+1,61,96,89,30,86,32,30,41,79,83,93,11,5000000,66,43,66,16,43,84,86,17);
d[13]=IloIntArray(env, n+1,77,33,59,64,46,69,52,12,55,27,81,31,41,5000000,82,99,96,76,68,38,30);
d[14]=IloIntArray(env, n+1,83,51,85,25,38,34,78,78,57,41,44,87,75,34,5000000,17,49,61,45,79,28);
d[15]=IloIntArray(env, n+1,36,28,27,68,46,84,50,41,34,86,86,75,32,48,23,5000000,52,96,60,96,39);
d[16]=IloIntArray(env, n+1,73,90,95,41,32,17,79,80,37,45,66,43,93,96,83,15,5000000,48,55,37,41);
d[17]=IloIntArray(env, n+1,61,41,12,41,56,11,83,41,80,52,13,63,79,53,89,35,72,5000000,15,90,11);
d[18]=IloIntArray(env, n+1,69,69,78,12,88,21,26,29,77,20,76,65,19,56,76,87,24,30,5000000,97,83);
d[19]=IloIntArray(env, n+1,80,62,34,90,38,95,66,67,86,27,64,93,23,35,75,12,54,40,92,5000000,48);
d[20]=IloIntArray(env, n+1,61,78,62,49,57,52,12,95,27,50,19,75,58,59,93,16,15,42,41,64,5000000);
q=IloIntArray(env, n+1,0,90,88,51,32,28,45,79,38,72,65,49,71,64,76,45,69,75,99,19,86);
C=IloIntArray(env, m,338,303,306,316,313,333,292,272,289,315);
