n=20;
m=10;
d=IloIntArray2(env, n+1);
q=IloIntArray(env);
C=IloIntArray(env);
d[0]=IloIntArray(env, n+1,5000000,70,24,70,36,94,33,53,46,19,14,74,14,36,67,22,65,50,26,46,31);
d[1]=IloIntArray(env, n+1,53,5000000,93,24,32,98,67,76,84,91,84,57,26,62,79,33,61,14,23,90,94);
d[2]=IloIntArray(env, n+1,85,49,5000000,83,32,70,21,87,81,27,42,80,54,57,13,82,46,79,34,52,68);
d[3]=IloIntArray(env, n+1,14,54,12,5000000,33,49,74,90,62,74,56,56,70,18,59,35,81,65,66,32,24);
d[4]=IloIntArray(env, n+1,48,84,85,60,5000000,64,86,39,21,50,51,91,57,28,54,51,99,19,41,60,32);
d[5]=IloIntArray(env, n+1,50,51,68,62,35,5000000,90,92,86,94,61,35,36,60,31,57,61,65,81,16,56);
d[6]=IloIntArray(env, n+1,84,62,17,59,54,59,5000000,18,48,23,43,73,64,31,79,86,39,63,31,66,24);
d[7]=IloIntArray(env, n+1,94,16,97,27,49,50,82,5000000,16,34,16,85,98,37,38,80,57,88,60,68,24);
d[8]=IloIntArray(env, n+1,26,47,65,99,97,87,39,10,5000000,97,49,62,15,62,70,34,69,13,87,46,46);
d[9]=IloIntArray(env, n+1,99,32,27,74,17,97,76,14,99,5000000,67,92,41,25,12,50,40,35,13,69,64);
d[10]=IloIntArray(env, n+1,78,39,69,27,90,25,30,16,55,65,5000000,52,88,46,22,50,39,59,59,15,20);
d[11]=IloIntArray(env, n+1,37,89,44,81,90,69,73,11,94,69,65,5000000,54,44,92,98,23,59,60,36,47);
d[12]=IloIntArray(env, n+1,90,49,69,27,73,36,99,94,41,42,80,69,5000000,35,91,99,41,92,13,95,90);
d[13]=IloIntArray(env, n+1,88,50,85,35,59,39,97,53,45,23,64,55,45,5000000,49,87,77,31,76,46,55);
d[14]=IloIntArray(env, n+1,48,42,80,46,37,30,29,16,82,65,94,29,19,76,5000000,22,63,99,62,67,90);
d[15]=IloIntArray(env, n+1,22,12,52,55,62,91,82,52,36,85,51,14,17,31,52,5000000,22,42,51,78,70);
d[16]=IloIntArray(env, n+1,84,53,56,25,27,93,92,38,17,11,64,66,46,31,20,59,5000000,12,42,23,55);
d[17]=IloIntArray(env, n+1,61,48,95,62,83,90,93,49,19,14,15,63,35,38,43,53,72,5000000,36,67,21);
d[18]=IloIntArray(env, n+1,98,82,99,38,26,34,80,38,84,15,56,33,46,63,34,18,67,47,5000000,72,48);
d[19]=IloIntArray(env, n+1,24,51,38,39,32,84,57,62,59,98,46,13,86,39,30,39,65,41,59,5000000,79);
d[20]=IloIntArray(env, n+1,94,80,60,76,34,47,76,50,86,55,59,95,75,39,14,97,45,84,48,20,5000000);
q=IloIntArray(env, n+1,0,87,32,44,46,17,10,42,12,18,60,85,64,85,29,72,36,23,24,94,29);
C=IloIntArray(env, m,301,325,273,275,331,288,321,279,322,291);
